$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
5.56391,1.05128,1.37259,0.82745,2.83,0.91179,1.71928,1.26,1.14,1.52578,2.94052,0.96712,3.04,1.08989,1.04743,1.0,1.0,1.07316,6.21543,0.92417,1.0,93.73283,0.84514,5.90398,1.00556,3.29,1.0,4126.55721798,33.5972116453,102253.33764,9.11528150134
5.83868,1.03482,1.65621,0.80044,2.83,1.14733,1.74381,1.26,1.14,2.44577,2.70765,0.94862,3.04,1.03376,0.81466,1.0,1.0,1.0887,5.48568,0.99082,1.0,75.45932,0.88917,3.91559,0.97414,3.29,1.0,1465.50170921,44.9814718644,7134.68936874,2.68096514745
3.44291,1.00698,1.43497,0.88297,2.83,1.11628,3.8922,1.26,1.14,2.20773,2.55297,0.89393,3.04,1.03694,1.08021,1.0,1.0,1.0495,3.68323,0.92174,1.0,124.1113,0.99384,1.03796,0.98907,3.29,1.0,666.538868894,21.2562108961,4795.13642522,0.536193029491
3.73597,1.07584,1.49666,0.82729,2.83,1.04625,5.54614,1.26,1.14,2.73338,2.80161,1.04608,3.04,1.1104,0.91656,1.0,1.0,1.05036,8.93494,0.93765,1.0,78.55599,0.90813,3.03147,0.98913,3.29,1.0,673.364409908,36.4790641695,4418.17604128,2.14477211796
3.06584,1.02668,1.48871,0.93615,2.83,1.0841,1.0887,1.26,1.14,1.51468,2.87539,1.06818,3.04,1.01682,0.98679,1.0,1.0,1.01301,7.31664,0.95524,1.0,120.78941,0.84179,3.94138,0.9752,3.29,1.0,71.3255452491,11.8566681665,754.740784234,2.14477211796
1.07746,1.13215,1.46775,0.82309,2.83,0.97781,3.13401,1.26,1.14,3.70726,1.61481,0.88031,3.04,1.00669,0.98761,1.0,1.0,1.086,9.93895,0.91316,1.0,122.28241,0.93426,3.32536,0.95349,3.29,1.0,3253.27843743,31.4832163073,18970.9313788,8.57908847185
2.16415,1.06726,1.58328,0.98297,2.83,0.99898,4.83453,1.26,1.14,3.4376,2.51151,1.05117,3.04,1.03726,1.08702,1.0,1.0,1.08396,8.16472,0.96342,1.0,92.59574,0.98014,1.83559,1.03107,3.29,1.0,1330.68643488,47.7499837387,6069.84325258,0.268096514745
3.27195,1.02613,1.52812,0.89577,2.83,1.06309,5.25904,1.26,1.14,2.96247,1.829,1.09769,3.04,1.03915,1.04197,1.0,1.0,1.08831,4.86397,0.94975,1.0,113.56858,1.08409,1.09039,0.9523,3.29,1.0,1751.01347558,35.5418959995,10772.5695895,0.536193029491
5.86957,1.12203,1.65599,0.99912,2.83,1.15514,3.49661,1.26,1.14,3.42011,2.80865,0.88757,3.04,1.03058,0.90473,1.0,1.0,1.00389,7.47735,0.99532,1.0,86.55951,1.02769,3.43417,1.05638,3.29,1.0,2639.24366723,27.971030623,19585.2966228,6.43431635389
1.9894,1.02955,1.40548,0.87601,2.83,1.13341,4.14148,1.26,1.14,1.25803,2.0251,1.06416,3.04,1.07489,1.00993,1.0,1.0,1.00381,3.68295,0.93875,1.0,81.23677,0.85624,5.92388,1.00104,3.29,1.0,2584.39316752,57.2750896389,21364.8558405,3.21715817694
2.29981,1.0307,1.45263,0.95598,2.83,1.13423,5.7538,1.26,1.14,2.87735,2.80978,1.05435,3.04,1.05994,0.86293,1.0,1.0,1.05864,8.85329,0.91684,1.0,118.71829,0.89838,1.84485,0.95352,3.29,1.0,4402.6860044,50.9789692301,55633.1921977,1.34048257373
5.31017,1.03842,1.64383,0.91485,2.83,0.85165,1.15588,1.26,1.14,2.37092,3.07666,0.93892,3.04,1.00605,0.96435,1.0,1.0,1.07068,3.12863,0.94384,1.0,77.24956,0.99167,2.65124,0.97246,3.29,1.0,1861.28217032,50.1416022244,10738.9803258,1.34048257373
3.2771,1.04676,1.68904,0.96461,2.83,0.86772,1.65074,1.26,1.14,2.81603,2.74089,1.09468,3.04,1.05764,0.86817,1.0,1.0,1.08091,4.51776,0.92421,1.0,102.59205,0.89437,1.98583,1.01933,3.29,1.0,2604.30194703,55.9883303342,6920.62323118,0.536193029491
1.66825,1.10393,1.49434,0.80302,2.83,0.93865,2.45347,1.26,1.14,2.4742,1.57049,1.03593,3.04,1.0337,1.07586,1.0,1.0,1.00739,3.97746,0.91868,1.0,113.99735,0.86221,3.32427,0.99597,3.29,1.0,2826.98502931,29.0249716421,14543.5031869,3.21715817694
5.50284,1.01747,1.50717,0.96778,2.83,1.02221,1.81182,1.26,1.14,3.25809,2.51659,0.96212,3.04,1.11293,1.03803,1.0,1.0,1.01526,8.48195,0.93839,1.0,84.90112,0.9121,3.58107,0.96994,3.29,1.0,7592.16205136,56.3320938449,19000.2829699,0.804289544236
5.14776,1.0663,1.58562,0.99756,2.83,0.95087,3.27235,1.26,1.14,1.39907,1.6561,1.01562,3.04,1.09649,0.95462,1.0,1.0,1.09445,5.80924,0.91448,1.0,101.59455,0.88434,2.31925,1.01303,3.29,1.0,3300.24906909,35.8556234961,34593.5769508,2.9490616622
2.31804,1.1195,1.37649,0.90602,2.83,0.99742,1.19944,1.26,1.14,1.76466,2.14083,0.97258,3.04,1.01448,0.85652,1.0,1.0,1.02053,3.06817,0.9346,1.0,107.01491,0.85563,4.89572,0.96547,3.29,1.0,5722.16875582,36.4771266473,29171.881674,4.02144772118
4.13323,1.07098,1.43428,0.90207,2.83,0.98972,1.72945,1.26,1.14,2.61914,1.86545,1.02099,3.04,1.04792,1.00199,1.0,1.0,1.06298,4.76163,0.96937,1.0,107.94832,1.06477,3.728,1.02067,3.29,1.0,143.762129398,22.0743119717,1703.91077236,3.75335120643
2.57928,1.13649,1.47841,0.89678,2.83,1.01312,2.54779,1.26,1.14,3.6911,2.65649,1.07474,3.04,1.09218,1.00025,1.0,1.0,1.0357,4.88618,0.93915,1.0,87.76585,0.84061,1.31365,1.01609,3.29,1.0,3520.49418686,39.209735143,72548.4046275,4.82573726542
5.447,1.0374,1.57671,0.99933,2.83,0.90522,3.22457,1.26,1.14,2.82776,2.31067,0.94401,3.04,1.11883,0.93239,1.0,1.0,1.05023,8.42408,0.9884,1.0,101.6479,1.0092,5.34023,1.00164,3.29,1.0,1006.75068851,40.7927936335,3982.89697105,2.68096514745
2.53675,1.08276,1.54676,0.98238,2.83,1.18813,5.9534,1.26,1.14,1.44827,2.64295,0.90628,3.04,1.05654,0.98596,1.0,1.0,1.08512,8.58029,0.93997,1.0,111.78084,0.98803,2.84688,0.99628,3.29,1.0,1280.89384466,43.7222774941,2494.34977449,1.60857908847
1.42023,1.09308,1.66939,0.80258,2.83,1.04393,3.87574,1.26,1.14,2.8212,2.25515,0.9975,3.04,1.03779,0.89826,1.0,1.0,1.10951,3.71508,0.93647,1.0,118.47579,0.96692,2.16884,1.04941,3.29,1.0,3193.99171368,58.786936253,7364.40426428,2.68096514745
3.41153,1.03518,1.34549,0.98146,2.83,0.90921,1.51457,1.26,1.14,1.76321,3.0465,1.05679,3.04,1.04339,0.95651,1.0,1.0,1.02341,8.7472,0.96786,1.0,117.63179,0.97699,3.56727,1.06359,3.29,1.0,142.141837407,22.2756952063,498.542866875,1.60857908847
3.78062,1.06856,1.72123,0.82285,2.83,0.95066,5.74488,1.26,1.14,1.70916,2.01776,0.96684,3.04,1.11273,0.92409,1.0,1.0,1.02399,8.15743,0.93711,1.0,81.38334,1.00844,4.80917,0.96565,3.29,1.0,1902.24263487,25.4498679288,9356.2421213,6.16621983914
2.05319,1.02481,1.51067,0.9024,2.83,0.98381,3.76425,1.26,1.14,1.28279,2.90723,0.90588,3.04,1.01957,1.006,1.0,1.0,1.05376,4.1772,0.96831,1.0,113.05438,1.01809,3.72654,1.06528,3.29,1.0,630.396176796,26.840006058,2080.98653603,2.68096514745
1.20156,1.12836,1.36306,0.82625,2.83,0.97263,4.995,1.26,1.14,3.26652,1.82816,0.99823,3.04,1.07335,0.98139,1.0,1.0,1.04996,9.98381,0.94802,1.0,83.6809,0.92136,2.75117,0.97523,3.29,1.0,3326.39138415,30.7805762508,22826.1907249,6.43431635389
4.28109,1.1195,1.65688,0.89577,2.83,1.04969,5.83929,1.26,1.14,2.40468,2.06764,1.09143,3.04,1.0259,0.84671,1.0,1.0,1.06408,8.45543,0.93839,1.0,94.39299,0.96981,4.47559,1.00425,3.29,1.0,1604.416172,24.1897620302,2757.97134827,3.21715817694
1.4017,1.05758,1.63323,0.90089,2.83,0.97704,5.57034,1.26,1.14,1.57836,3.02955,0.90895,3.04,1.07036,1.06225,1.0,1.0,1.0931,9.15727,0.9781,1.0,93.91961,0.99182,1.21935,1.00545,3.29,1.0,832.664793127,39.7783757659,6569.37286275,1.60857908847
4.1563,1.03997,1.71885,0.87104,2.83,1.0285,1.0608,1.26,1.14,2.74358,2.71411,1.00231,3.04,1.11681,0.90703,1.0,1.0,1.00192,7.25256,0.98533,1.0,111.245,1.08936,1.31794,0.95949,3.29,1.0,1404.94358665,46.5276372546,8440.26770429,0.804289544236
2.19897,1.10184,1.66135,0.93542,2.83,1.00733,1.41752,1.26,1.14,1.99957,2.20994,1.07847,3.04,1.02021,0.98225,1.0,1.0,1.01235,4.51497,0.93318,1.0,76.76616,1.0689,5.21529,0.98359,3.29,1.0,4921.85854332,36.3293565033,19958.0065004,9.11528150134
3.58979,1.07657,1.43795,0.89218,2.83,0.88553,1.73982,1.26,1.14,1.51109,2.24916,0.99852,3.04,1.06989,0.87843,1.0,1.0,1.08906,4.87427,0.94447,1.0,87.9175,0.99103,3.06452,1.0296,3.29,1.0,428.631301182,22.7691376534,6241.60580454,1.60857908847
2.33582,1.0374,1.62676,0.84143,2.83,1.01773,5.17546,1.26,1.14,1.38413,3.00726,0.96135,3.04,1.0465,1.01504,1.0,1.0,1.06606,4.29402,0.94472,1.0,88.8767,1.0501,3.08738,1.04372,3.29,1.0,2914.04779855,41.9564858944,59881.6577053,0.268096514745
1.13531,1.04577,1.53951,0.91666,2.83,1.14025,3.56416,1.26,1.14,2.39999,2.04669,0.95174,3.04,1.06516,0.86009,1.0,1.0,1.01498,9.71863,0.96032,1.0,82.33548,0.99241,1.25263,0.95762,3.29,1.0,1944.87958243,26.3932925342,11289.9377282,4.28954423592
4.4026,1.0819,1.52383,0.95318,2.83,1.18344,5.96294,1.26,1.14,2.03242,2.08859,0.89276,3.04,1.10819,1.00451,1.0,1.0,1.08443,8.66675,0.92941,1.0,109.67539,0.97464,5.79251,1.06386,3.29,1.0,1951.44616719,50.6112661456,2071.04971652,1.60857908847
4.79645,1.0514,1.5663,0.95849,2.83,0.91134,4.184,1.26,1.14,3.2704,3.00423,1.08478,3.04,1.11757,0.88246,1.0,1.0,1.05073,4.0857,0.91849,1.0,97.92755,0.8715,1.14956,1.0318,3.29,1.0,2025.80232905,27.0649683447,3926.35962164,6.16621983914
2.4719,1.0397,1.46931,0.81411,2.83,1.05599,1.92573,1.26,1.14,3.11575,2.56714,0.89649,3.04,1.06497,0.92589,1.0,1.0,1.1078,4.14088,0.95372,1.0,99.44868,0.8728,1.47843,0.98759,3.29,1.0,965.570239479,21.4886273979,6111.82458746,6.97050938338
5.47462,1.01078,1.52865,0.95591,2.83,0.94336,3.30139,1.26,1.14,3.46672,2.98217,0.97496,3.04,1.1003,0.97164,1.0,1.0,1.07121,4.04869,0.91816,1.0,88.35449,0.8603,1.52747,1.05994,3.29,1.0,785.619849466,29.3702407995,30069.8322858,4.28954423592
3.50429,1.09531,1.5526,0.91926,2.83,1.11821,4.20924,1.26,1.14,3.50538,2.02616,0.98704,3.04,1.03807,1.0812,1.0,1.0,1.00184,9.61806,0.98599,1.0,93.00794,0.8898,1.40179,1.02587,3.29,1.0,3018.70905816,44.098751513,8008.00735301,0.804289544236
5.03088,1.07021,1.6228,0.90479,2.83,0.98549,5.76433,1.26,1.14,3.27159,2.3733,0.92837,3.04,1.05495,0.83982,1.0,1.0,1.09126,4.52954,0.92122,1.0,118.93513,0.95553,4.2239,1.05959,3.29,1.0,6168.78995945,39.6990085407,73087.6907702,5.36193029491
5.00292,1.11401,1.39718,0.92509,2.83,0.94804,5.64361,1.26,1.14,2.98995,2.6841,0.99818,3.04,1.05181,0.97656,1.0,1.0,1.09528,5.10347,0.99757,1.0,122.34995,0.96034,3.20918,1.02754,3.29,1.0,1707.40542971,48.9500861189,8950.22603613,1.60857908847
3.23826,1.10899,1.55261,0.95493,2.83,1.18935,1.3113,1.26,1.14,2.55981,1.79898,1.05158,3.04,1.09118,0.93756,1.0,1.0,1.08757,8.27221,0.96745,1.0,113.07671,1.08948,4.6944,0.97391,3.29,1.0,399.789457289,16.7354735939,1483.28491239,5.09383378016
4.30956,1.02866,1.50438,0.94481,2.83,1.17161,3.00096,1.26,1.14,2.22068,2.33684,1.00102,3.04,1.08253,0.98134,1.0,1.0,1.0137,9.90082,0.97494,1.0,96.27957,0.86423,5.27068,1.03697,3.29,1.0,1227.75905966,46.4384532942,7817.672131,1.34048257373
3.86575,1.05056,1.48509,0.86258,2.83,0.88514,3.88474,1.26,1.14,2.10788,2.14623,1.05779,3.04,1.05187,0.91486,1.0,1.0,1.06635,6.98658,0.9291,1.0,117.66165,0.95241,1.30983,0.9935,3.29,1.0,5525.68354808,52.9150604201,22266.8446315,1.34048257373
4.12086,1.09449,1.44739,0.82021,2.83,1.09677,5.55697,1.26,1.14,2.20655,2.20594,1.00793,3.04,1.06936,0.97995,1.0,1.0,1.08623,9.44404,0.91156,1.0,102.14046,0.86386,2.21749,1.04341,3.29,1.0,364.693598922,31.8906619003,3090.74574929,1.34048257373
4.36184,1.08814,1.66664,0.88991,2.83,1.01047,5.90295,1.26,1.14,3.08352,1.98334,1.03201,3.04,1.10464,0.96477,1.0,1.0,1.09178,6.4405,0.99535,1.0,92.0552,0.8607,3.4922,1.06653,3.29,1.0,3124.01891481,35.8000465841,10541.8087467,3.21715817694
5.76588,1.06735,1.67211,0.8082,2.83,1.08243,1.72049,1.26,1.14,2.36031,3.09972,1.02577,3.04,1.08976,1.08594,1.0,1.0,1.08146,4.7507,0.97544,1.0,85.98118,0.95858,1.8193,0.97278,3.29,1.0,1356.10186611,46.6308280111,48991.051722,1.60857908847
1.6248,1.05813,1.67629,0.83743,2.83,1.11347,3.44095,1.26,1.14,2.74437,1.94914,1.0612,3.04,1.0399,0.8993,1.0,1.0,1.09767,3.5394,0.9608,1.0,108.91043,1.00421,2.49491,1.06231,3.29,1.0,2450.323325,37.8830643431,9409.5064175,0.804289544236
1.86113,1.13565,1.35393,0.89612,2.83,1.15297,1.44278,1.26,1.14,3.08118,1.75244,0.90459,3.04,1.04822,0.82674,1.0,1.0,1.10704,5.62899,0.94639,1.0,83.36025,1.00482,5.6392,1.00231,3.29,1.0,854.384677657,40.6542187074,430.313035957,0.0
5.03682,1.11008,1.65045,0.89464,2.83,0.93521,5.92834,1.26,1.14,2.81529,2.30252,0.98161,3.04,1.10958,0.9243,1.0,1.0,1.09989,7.9555,0.94362,1.0,121.98401,1.00884,1.20883,1.05167,3.29,1.0,1547.93369629,29.3120138348,17556.8779068,2.68096514745
1.69603,1.04416,1.34195,0.80608,2.83,0.93881,3.74651,1.26,1.14,1.74286,3.03422,0.99431,3.04,1.10729,0.81132,1.0,1.0,1.02112,4.59648,0.95179,1.0,105.13441,1.05161,1.38205,0.98085,3.29,1.0,4745.97314125,47.7352154553,16722.321722,1.60857908847
1.66371,1.03067,1.70033,0.99155,2.83,1.08935,4.84853,1.26,1.14,3.108,2.36479,1.07553,3.04,1.00465,1.00964,1.0,1.0,1.01386,7.43755,0.93112,1.0,97.96432,0.88502,2.34157,0.98488,3.29,1.0,1290.49610449,27.0957760821,5597.37207889,2.14477211796
2.41103,1.06302,1.35166,0.97974,2.83,0.9583,2.58034,1.26,1.14,1.74972,2.85104,0.89491,3.04,1.07272,0.909,1.0,1.0,1.00374,7.99941,0.9628,1.0,88.54953,1.06841,1.04651,1.06151,3.29,1.0,1209.96468952,25.8986694889,1744.74039212,0.804289544236
4.93169,1.08056,1.48856,0.94776,2.83,1.00514,3.6654,1.26,1.14,3.3298,2.91401,0.96478,3.04,1.00612,1.02506,1.0,1.0,1.06737,9.54896,0.95412,1.0,111.67765,1.02209,5.48634,1.00685,3.29,1.0,391.507418739,18.1620655501,1208.5478214,2.41286863271
3.30529,1.03012,1.52413,0.80022,2.83,0.9991,2.27774,1.26,1.14,2.42873,2.10483,0.98023,3.04,1.09949,0.80769,1.0,1.0,1.04313,4.63286,0.92308,1.0,90.91301,0.97638,2.88383,1.00591,3.29,1.0,1347.07523785,23.1290088852,11188.5462782,4.82573726542
3.96613,1.0461,1.35862,0.89805,2.83,1.12937,3.47893,1.26,1.14,1.99808,2.41869,0.88072,3.04,1.02969,0.87846,1.0,1.0,1.06892,9.66836,0.97511,1.0,109.87913,1.08192,1.11969,1.05177,3.29,1.0,11734.4647549,85.9398072247,62620.5646095,1.07238605898
5.76052,1.09367,1.3882,0.81579,2.83,0.89843,1.71167,1.26,1.14,2.55564,2.21899,0.94786,3.04,1.09763,1.04999,1.0,1.0,1.08372,7.97878,0.9203,1.0,117.67786,0.93204,3.13353,1.0047,3.29,1.0,3899.80458625,36.6878238668,35305.8325696,3.48525469169
5.43598,1.11187,1.73065,0.93725,2.83,1.09498,4.23828,1.26,1.14,2.55053,2.8538,0.92603,3.04,1.03013,0.84559,1.0,1.0,1.03082,6.12574,0.96596,1.0,123.81306,0.86113,4.75319,1.05673,3.29,1.0,467.901949914,17.8461734334,3741.91493797,4.55764075067
5.12634,1.02012,1.6446,0.80727,2.83,0.90919,4.95518,1.26,1.14,2.32879,2.00121,0.93715,3.04,1.06731,0.86376,1.0,1.0,1.01861,4.11154,0.91338,1.0,76.48579,0.84818,3.25396,0.9639,3.29,1.0,4446.86762559,37.9483094426,22474.9894781,2.41286863271
5.05937,1.00427,1.45834,0.94089,2.83,1.06209,3.38376,1.26,1.14,2.2497,2.54255,0.94786,3.04,1.05775,1.03009,1.0,1.0,1.08023,6.50005,0.96656,1.0,106.6439,0.91861,5.70375,0.95472,3.29,1.0,699.956717013,21.9133835962,8328.36657399,3.48525469169
2.05215,1.13353,1.35895,0.94321,2.83,1.04458,1.94202,1.26,1.14,3.15628,2.29248,1.05646,3.04,1.01326,0.90487,1.0,1.0,1.04083,4.97553,0.93793,1.0,124.42742,1.00937,3.64714,1.05811,3.29,1.0,2980.16819756,30.3374584929,36344.1365727,7.77479892761
5.8188,1.06092,1.50335,0.90057,2.83,1.08867,4.39349,1.26,1.14,1.30643,2.66471,0.97909,3.04,1.05719,0.93089,1.0,1.0,1.0016,9.50126,0.94188,1.0,109.18008,0.95061,1.18936,0.96769,3.29,1.0,3017.25776276,34.3411328993,41141.6226641,3.48525469169
2.34317,1.09165,1.41782,0.90641,2.83,1.00126,4.44985,1.26,1.14,1.3118,2.95401,1.0209,3.04,1.03209,0.8595,1.0,1.0,1.07262,5.03739,0.95796,1.0,122.96401,1.05328,5.16743,1.05804,3.29,1.0,4829.60578805,42.2764581122,25922.3615477,3.48525469169
5.4634,1.00024,1.6507,0.93887,2.83,0.90406,4.84892,1.26,1.14,2.01649,2.30242,0.99151,3.04,1.02613,0.80791,1.0,1.0,1.09684,6.10868,0.92053,1.0,119.81766,0.84732,1.08089,1.02759,3.29,1.0,176.386852758,13.1088517598,1119.04384104,5.09383378016
5.84814,1.08234,1.47806,0.98088,2.83,0.92699,4.62809,1.26,1.14,2.05843,2.56322,0.97691,3.04,1.05071,0.97083,1.0,1.0,1.08549,7.46442,0.91041,1.0,111.96449,0.89861,4.9186,1.05551,3.29,1.0,925.660942268,40.4732367267,4727.57408364,2.14477211796
4.15938,1.03867,1.44985,0.95349,2.83,1.10637,5.31326,1.26,1.14,3.64391,2.29236,0.97841,3.04,1.04612,0.96261,1.0,1.0,1.01552,4.74774,0.95088,1.0,97.56104,0.88825,4.97471,1.016,3.29,1.0,31.238341463,15.3052559532,92.8311619038,0.268096514745
4.66641,1.0362,1.54098,0.88465,2.83,1.06124,4.34404,1.26,1.14,3.52895,1.93096,1.04844,3.04,1.04241,1.08359,1.0,1.0,1.06194,3.02262,0.91786,1.0,85.08383,0.95419,3.16252,1.03942,3.29,1.0,6046.95412252,44.4759758249,188390.810743,8.57908847185
1.05344,1.10597,1.68396,0.8988,2.83,0.92796,4.05237,1.26,1.14,2.46494,2.75266,0.92112,3.04,1.00336,0.85189,1.0,1.0,1.04774,6.70684,0.97446,1.0,109.31933,0.98714,1.52577,1.05742,3.29,1.0,3537.94949249,38.5841725846,15870.1713665,2.14477211796
4.90388,1.08708,1.35671,0.83042,2.83,1.11486,4.00486,1.26,1.14,1.65547,2.49408,1.02066,3.04,1.04056,0.8061,1.0,1.0,1.02788,7.20111,0.93274,1.0,84.72045,1.01176,4.52941,0.96511,3.29,1.0,2384.62878892,32.3016512674,9263.38544998,3.75335120643
3.04554,1.13246,1.44338,0.8605,2.83,1.07069,1.68092,1.26,1.14,2.11435,2.00174,0.96847,3.04,1.07007,0.78765,1.0,1.0,1.05345,9.30584,0.94325,1.0,82.53087,0.92074,2.34298,1.05142,3.29,1.0,1055.59738764,21.5557281834,3384.42472313,4.28954423592
