$aa,$sced,$cplx,$site,$resl,$acap,$etat,$rely,$Data,$prec,$pmat,$aexp,$flex,$pcon,$tool,$time,$stor,$docu,$b,$plex,$pcap,$kloc,$ltex,$pr,$ruse,$team,$pvol,<$Effort,<$Months,<$Defects,<$Risks
3.67746,1.04424,1.38758,0.85453,2.83,0.873,5.57484,1.26,1.14,2.34855,1.57386,0.93218,3.04,1.07186,1.03919,1.0,1.0,1.08679,9.67242,0.99659,1.0,98.27884,0.96882,3.65191,0.95528,3.29,1.0,5456.04188799,35.3763146479,83642.166173,4.28954423592
1.42836,1.00995,1.36386,0.9567,2.83,1.11806,2.02829,1.26,1.14,3.0082,1.81387,1.07569,3.04,1.09754,0.86415,1.0,1.0,1.08996,3.66703,0.93188,1.0,98.56357,0.97813,4.81353,1.05453,3.29,1.0,408.015364629,33.7423099921,2325.01090383,1.07238605898
4.34557,1.11069,1.39299,0.84666,2.83,0.92591,3.37863,1.26,1.14,3.35331,2.56156,0.91876,3.04,1.05597,0.81979,1.0,1.0,1.08706,5.85414,0.93412,1.0,112.98805,0.95201,2.69562,1.01582,3.29,1.0,1029.78388898,43.091783336,6978.5794446,0.804289544236
1.9307,1.12137,1.61511,0.84754,2.83,1.05304,5.05318,1.26,1.14,1.94854,1.74308,0.89247,3.04,1.09099,0.84098,1.0,1.0,1.01943,4.28137,0.98686,1.0,119.68589,0.8565,3.43402,1.00008,3.29,1.0,727.816707652,19.71526217,17883.2779664,3.75335120643
3.49652,1.06319,1.65713,0.93047,2.83,0.95071,2.77637,1.26,1.14,3.41505,2.90066,0.88843,3.04,1.08849,0.84919,1.0,1.0,1.06067,8.41124,0.9529,1.0,110.67002,0.95927,2.1511,1.02101,3.29,1.0,543.975814953,32.4384615993,4061.96614464,0.268096514745
4.6812,1.00344,1.54483,0.87444,2.83,1.10987,1.66527,1.26,1.14,2.11462,3.02955,0.95516,3.04,1.05093,0.82493,1.0,1.0,1.06135,8.50171,0.97503,1.0,97.81476,0.98853,5.66777,1.00809,3.29,1.0,2105.4488253,31.1253406719,14757.5511074,1.60857908847
2.74026,1.09713,1.69215,0.83453,2.83,1.0708,4.97698,1.26,1.14,1.29121,1.78453,0.89252,3.04,1.05541,0.9613,1.0,1.0,1.08449,7.78526,0.91168,1.0,119.13012,0.85943,3.85885,0.97847,3.29,1.0,1923.79810393,54.5946145573,15523.4276031,1.34048257373
5.25632,1.00807,1.68499,0.98735,2.83,1.01683,2.34024,1.26,1.14,2.21055,2.85195,0.96688,3.04,1.02789,0.81918,1.0,1.0,1.09756,3.93346,0.92075,1.0,116.49985,0.91121,3.63626,1.01768,3.29,1.0,2429.26913314,40.7341197211,9022.09332468,0.536193029491
3.7488,1.1282,1.5749,0.9934,2.83,1.08919,5.78258,1.26,1.14,2.70011,1.99644,0.97663,3.04,1.01897,1.02102,1.0,1.0,1.05151,5.07396,0.93109,1.0,122.25147,0.99118,5.73993,0.99327,3.29,1.0,76.7410093123,11.583109139,560.908083627,2.14477211796
2.88451,1.05258,1.41153,0.98792,2.83,0.96644,4.56025,1.26,1.14,3.31683,2.75001,0.90917,3.04,1.05208,1.06536,1.0,1.0,1.05542,7.25957,0.97172,1.0,100.70918,1.0374,2.6857,0.98702,3.29,1.0,267.015084254,17.1560870415,3241.73416184,4.02144772118
2.6794,1.11586,1.38862,0.88805,2.83,1.00863,2.38105,1.26,1.14,1.92555,1.59458,1.09363,3.04,1.11186,0.99184,1.0,1.0,1.00914,5.44224,0.94859,1.0,93.70869,0.96677,5.77444,1.04207,3.29,1.0,1907.04176316,39.4022957536,13847.8756404,1.60857908847
5.60841,1.13396,1.57908,0.80416,2.83,0.98336,1.97579,1.26,1.14,1.44404,2.13029,0.90975,3.04,1.05371,0.95337,1.0,1.0,1.02013,9.17688,0.93649,1.0,87.30591,0.84228,3.65065,1.00768,3.29,1.0,1368.40063105,46.8777905714,26700.5594968,1.60857908847
5.82333,1.11464,1.4545,0.98823,2.83,0.96451,2.26867,1.26,1.14,1.59621,1.74192,1.09675,3.04,1.01755,0.79636,1.0,1.0,1.06902,4.11887,0.98995,1.0,113.47218,1.03078,2.83692,0.96129,3.29,1.0,1459.12439603,46.3447793258,8234.27222572,0.268096514745
1.3778,1.02414,1.53259,0.87901,2.83,0.95508,1.91428,1.26,1.14,1.47225,2.30237,1.03745,3.04,1.08209,0.93617,1.0,1.0,1.01408,9.01378,0.93032,1.0,78.64233,1.0003,2.14471,1.01789,3.29,1.0,1551.23263836,33.304633024,8805.10177238,1.07238605898
4.26719,1.0149,1.54205,0.84385,2.83,0.87726,5.22313,1.26,1.14,1.77583,2.19999,0.90495,3.04,1.08716,1.00537,1.0,1.0,1.09614,5.96517,0.91357,1.0,113.66004,1.02154,1.58326,1.04045,3.29,1.0,206.056830778,19.0732636015,1315.16064921,1.60857908847
2.64505,1.12519,1.62545,0.83391,2.83,0.9823,5.6977,1.26,1.14,1.34466,2.40706,1.07661,3.04,1.08141,0.89276,1.0,1.0,1.07666,5.45776,0.95329,1.0,94.52132,1.01679,5.29657,0.9999,3.29,1.0,3851.82427425,32.7203438518,36100.7206537,7.77479892761
3.84619,1.10664,1.69714,0.87727,2.83,0.90924,4.99695,1.26,1.14,1.40448,2.0595,0.94683,3.04,1.01342,0.83533,1.0,1.0,1.05754,9.55617,0.95041,1.0,120.99017,0.92517,3.67446,1.00371,3.29,1.0,3655.56959375,45.8597149034,35982.3856064,3.75335120643
3.93109,1.00971,1.40797,0.99959,2.83,0.93447,3.91439,1.26,1.14,2.38936,2.99595,1.06181,3.04,1.00447,1.00625,1.0,1.0,1.06429,3.74045,0.94904,1.0,91.17389,0.96233,2.70269,1.03572,3.29,1.0,1576.76519669,27.9823996975,5186.43218811,0.0
3.8156,1.03801,1.46824,0.9169,2.83,1.14926,5.29454,1.26,1.14,1.33477,2.60968,0.93148,3.04,1.09522,0.95452,1.0,1.0,1.04179,9.43225,0.98126,1.0,99.68089,1.02033,5.21763,0.98268,3.29,1.0,2766.90986712,29.4013392299,16388.4264308,3.21715817694
2.15468,1.13534,1.39811,0.93017,2.83,1.15909,2.8698,1.26,1.14,3.56243,2.222,0.93122,3.04,1.11943,0.81894,1.0,1.0,1.07667,3.98448,0.93618,1.0,93.52178,0.85435,5.76766,0.98477,3.29,1.0,638.546741664,35.8201973869,1329.31144569,0.0
1.57225,1.04045,1.45555,0.86824,2.83,1.18002,4.47116,1.26,1.14,2.16444,1.76532,0.88989,3.04,1.10715,0.79467,1.0,1.0,1.06878,7.2506,0.91358,1.0,120.88094,1.07773,2.13152,1.0094,3.29,1.0,395.093524415,15.8485426101,3879.67686165,4.55764075067
3.75775,1.01955,1.67916,0.81583,2.83,0.96658,3.92653,1.26,1.14,2.24411,1.84905,1.00706,3.04,1.03441,0.87037,1.0,1.0,1.02715,4.63095,0.99884,1.0,88.74628,1.08838,5.33399,1.03791,3.29,1.0,2556.43347809,29.2662381528,42168.6330306,8.04289544236
2.1118,1.04175,1.42338,0.86142,2.83,0.97356,2.90455,1.26,1.14,2.49811,2.61399,0.96391,3.04,1.01647,0.94433,1.0,1.0,1.03596,8.2873,0.9133,1.0,96.52102,0.9479,1.23198,1.05196,3.29,1.0,7180.16226673,39.718538328,123836.555565,3.21715817694
3.06918,1.13462,1.4457,0.96131,2.83,0.95586,2.16019,1.26,1.14,2.68017,2.30824,1.01226,3.04,1.10877,1.04197,1.0,1.0,1.07191,9.25152,0.94176,1.0,86.84484,0.85511,5.03082,0.98559,3.29,1.0,2574.9741295,41.7941903327,56798.8552129,2.14477211796
5.54397,1.10328,1.49476,0.87521,2.83,0.88996,2.73105,1.26,1.14,2.34718,2.72232,1.0917,3.04,1.01779,0.89738,1.0,1.0,1.01928,6.25882,0.99258,1.0,112.60115,0.93175,3.95668,0.98059,3.29,1.0,4456.89643959,49.7987003759,13887.1154801,1.07238605898
1.17804,1.06929,1.56009,0.96354,2.83,1.00867,5.12025,1.26,1.14,2.20042,2.35027,1.06273,3.04,1.01059,0.94766,1.0,1.0,1.05322,9.92186,0.97386,1.0,91.33035,1.06858,4.56958,1.04396,3.29,1.0,2280.68161228,33.8410819573,6647.00144155,3.48525469169
2.81645,1.02764,1.54307,0.83215,2.83,0.9991,3.58023,1.26,1.14,2.57229,3.08625,1.08511,3.04,1.0486,1.00782,1.0,1.0,1.05672,4.14574,0.93021,1.0,88.28249,0.9759,3.59192,1.01813,3.29,1.0,2336.58810151,51.7644256031,2516.7220027,1.07238605898
2.28835,1.05291,1.60743,0.88438,2.83,1.07457,4.63536,1.26,1.14,1.59105,1.58435,1.08812,3.04,1.04971,0.95958,1.0,1.0,1.04524,8.26742,0.92839,1.0,83.19368,1.08951,2.2545,1.03309,3.29,1.0,1340.49802339,33.5303419057,5890.72511338,1.07238605898
4.33868,1.12751,1.7201,0.82082,2.83,0.91363,5.13964,1.26,1.14,1.58395,1.89248,1.07387,3.04,1.05809,0.90192,1.0,1.0,1.07871,4.1869,0.98866,1.0,91.30923,0.89191,5.05475,1.05907,3.29,1.0,3279.6019024,36.5355312365,15617.1973263,2.9490616622
5.38844,1.07441,1.57298,0.8092,2.83,1.1488,2.97571,1.26,1.14,2.99864,2.47479,0.93033,3.04,1.06188,1.03514,1.0,1.0,1.04842,4.2989,0.93442,1.0,106.3538,0.90777,2.62962,1.04479,3.29,1.0,2354.06621801,56.1688828583,34846.3450287,1.34048257373
3.11952,1.11522,1.48681,0.97564,2.83,1.14739,4.13866,1.26,1.14,2.05223,2.05433,1.02899,3.04,1.08171,1.02464,1.0,1.0,1.01237,7.13572,0.97696,1.0,94.06187,0.92045,4.1126,1.06894,3.29,1.0,9630.73199993,64.2940430584,61118.0444517,2.9490616622
3.52421,1.0133,1.70021,0.89366,2.83,1.1073,5.78436,1.26,1.14,1.92577,2.84953,0.9141,3.04,1.08325,1.05229,1.0,1.0,1.03738,4.08061,0.93673,1.0,117.49078,1.08775,4.69055,1.01064,3.29,1.0,6028.59866833,73.2011929728,15348.5475047,1.87667560322
2.88664,1.0438,1.5231,0.89532,2.83,1.06226,4.06297,1.26,1.14,3.61574,2.97893,0.98911,3.04,1.08897,1.0001,1.0,1.0,1.04837,8.13448,0.97285,1.0,109.67217,0.85461,3.33737,1.0666,3.29,1.0,1900.23534764,26.2257934653,49923.7058761,5.8981233244
2.36714,1.0817,1.5052,0.83458,2.83,0.93278,2.12992,1.26,1.14,2.88736,2.84377,0.94664,3.04,1.09698,0.88682,1.0,1.0,1.0746,6.84732,0.98108,1.0,115.07667,1.00939,3.21295,0.99078,3.29,1.0,926.605538253,39.4916782012,5553.02097938,0.804289544236
4.57622,1.02166,1.4556,0.84992,2.83,0.95214,5.34215,1.26,1.14,3.33074,2.23011,1.09485,3.04,1.03415,0.85195,1.0,1.0,1.02296,3.2624,0.94944,1.0,113.79726,1.00668,2.74283,1.06635,3.29,1.0,2880.15409047,41.0808444769,24329.9735208,2.41286863271
1.20745,1.06985,1.67603,0.94987,2.83,1.1487,5.22688,1.26,1.14,2.12313,2.07319,0.99468,3.04,1.06795,0.99107,1.0,1.0,1.05483,9.13406,0.98016,1.0,97.33294,0.92877,5.55984,0.97131,3.29,1.0,15417.9149538,68.3215135363,91911.6266634,4.28954423592
4.80716,1.08477,1.49701,0.971,2.83,0.98923,4.79955,1.26,1.14,1.88352,1.62653,1.07162,3.04,1.06876,0.98583,1.0,1.0,1.08498,3.45593,0.91283,1.0,119.93872,0.8613,2.53112,1.01572,3.29,1.0,1882.62999832,46.8431272178,5106.71832207,1.07238605898
5.8603,1.13921,1.49295,0.923,2.83,1.02261,2.06314,1.26,1.14,2.9985,1.71319,1.01489,3.04,1.07473,1.04461,1.0,1.0,1.01113,3.34763,0.92606,1.0,110.13459,0.99231,5.65435,0.95685,3.29,1.0,15389.1633137,72.7217899772,88265.5307805,2.41286863271
5.50731,1.01054,1.52938,0.80329,2.83,1.16271,3.17936,1.26,1.14,3.51747,2.55177,0.88446,3.04,1.05203,1.05086,1.0,1.0,1.06394,6.82558,0.97375,1.0,79.97607,0.88225,2.61339,0.99092,3.29,1.0,2576.52301911,56.9489733371,11672.9510926,1.07238605898
2.97115,1.06776,1.55356,0.90256,2.83,1.18039,5.17692,1.26,1.14,3.12921,2.81345,1.07778,3.04,1.04621,0.88278,1.0,1.0,1.10515,5.90803,0.97236,1.0,79.39734,0.91247,2.66287,0.95977,3.29,1.0,8044.8479241,47.1144842745,22156.7198088,4.82573726542
5.67881,1.10068,1.39779,0.97218,2.83,1.13891,4.99808,1.26,1.14,2.80892,1.78948,0.97637,3.04,1.07043,0.82327,1.0,1.0,1.06138,8.14303,0.97094,1.0,85.65522,0.87143,2.00704,1.03091,3.29,1.0,10519.7307245,49.7626466761,158501.967759,9.11528150134
4.06997,1.11165,1.70468,0.83092,2.83,0.93338,2.37748,1.26,1.14,2.69877,2.02698,1.01374,3.04,1.10199,0.85135,1.0,1.0,1.03987,5.49993,0.91397,1.0,120.86475,1.04926,3.9646,1.00406,3.29,1.0,426.867550651,18.643506833,1765.49943776,1.60857908847
4.98999,1.10959,1.60768,0.84015,2.83,1.04446,3.74435,1.26,1.14,2.49559,2.61198,1.00634,3.04,1.06912,0.99386,1.0,1.0,1.09146,9.32959,0.9791,1.0,91.94584,1.0157,3.77118,1.06332,3.29,1.0,9455.26347654,46.0720043003,55016.4702997,2.68096514745
3.40729,1.07749,1.42817,0.95581,2.83,0.96433,2.1477,1.26,1.14,2.08487,3.01039,0.89312,3.04,1.04814,1.03398,1.0,1.0,1.10174,4.59679,0.99284,1.0,122.84021,0.97063,3.52327,0.99525,3.29,1.0,2012.81619019,37.5874173535,15238.5195688,4.82573726542
3.08693,1.10633,1.65326,0.88313,2.83,0.91534,3.92657,1.26,1.14,2.85815,1.7671,0.89288,3.04,1.05025,0.78545,1.0,1.0,1.04185,3.11136,0.96262,1.0,124.75877,0.93336,4.73282,0.95553,3.29,1.0,6834.00367449,76.7830452083,19783.5006743,1.07238605898
4.33816,1.03629,1.46848,0.88655,2.83,1.03795,3.48653,1.26,1.14,3.08842,1.69395,0.9065,3.04,1.05307,1.05193,1.0,1.0,1.10256,3.43977,0.98549,1.0,124.59329,1.02917,3.04661,0.97365,3.29,1.0,149.397712162,22.3282660168,197.574096778,0.536193029491
5.31817,1.11536,1.51648,0.83636,2.83,1.00215,3.93859,1.26,1.14,2.07566,1.58693,0.90152,3.04,1.03479,1.08997,1.0,1.0,1.00267,8.977,0.96528,1.0,93.15748,0.88906,3.75808,1.0585,3.29,1.0,4315.1044914,32.3085415452,25349.6685528,4.28954423592
4.55819,1.04196,1.49619,0.92055,2.83,1.18352,2.48172,1.26,1.14,1.30071,1.90393,1.07708,3.04,1.08913,1.01552,1.0,1.0,1.04278,4.02923,0.96494,1.0,113.03744,0.9032,3.02218,0.95937,3.29,1.0,9081.1430475,40.245964818,35948.9581987,2.68096514745
4.18867,1.03678,1.40033,0.83627,2.83,0.93909,3.90249,1.26,1.14,2.4332,2.11761,0.96826,3.04,1.02325,0.97401,1.0,1.0,1.08201,3.20673,0.94339,1.0,107.80972,0.92105,3.41279,1.06127,3.29,1.0,1049.89827371,31.2696390493,9788.51319479,1.34048257373
1.25694,1.03149,1.71615,0.8485,2.83,0.96291,5.80093,1.26,1.14,2.97965,2.67657,0.88602,3.04,1.08287,0.95715,1.0,1.0,1.09652,4.66253,0.96321,1.0,106.34318,1.03482,5.55388,1.03768,3.29,1.0,749.336150044,18.0990494299,2387.99809274,1.87667560322
4.53897,1.09896,1.67986,0.98248,2.83,1.13027,3.00504,1.26,1.14,1.60096,2.2354,1.04336,3.04,1.04675,1.06647,1.0,1.0,1.01222,5.66115,0.97708,1.0,122.02672,0.89181,2.58309,0.99197,3.29,1.0,4250.49559804,47.2395742935,28382.050403,0.536193029491
2.29476,1.13525,1.37126,0.95749,2.83,1.17865,5.18212,1.26,1.14,2.97553,1.87325,0.92465,3.04,1.0183,0.95783,1.0,1.0,1.03141,9.4346,0.91867,1.0,114.92636,1.02376,5.46695,1.0632,3.29,1.0,2537.72022355,41.6944192407,6098.3318386,1.07238605898
4.97116,1.03267,1.49087,0.96067,2.83,1.11326,3.7657,1.26,1.14,1.31522,2.87318,1.09059,3.04,1.03265,0.7831,1.0,1.0,1.0311,5.40762,0.94497,1.0,104.34837,0.91559,1.64521,1.03691,3.29,1.0,1816.43142944,48.1286518534,24914.6028635,2.14477211796
3.68368,1.11385,1.6642,0.90673,2.83,0.89531,2.68232,1.26,1.14,1.56725,2.12563,0.94495,3.04,1.02816,0.84396,1.0,1.0,1.0946,5.67304,0.98552,1.0,89.35661,0.98867,2.75997,1.03282,3.29,1.0,1764.46097113,49.7867151816,13378.4420458,0.0
3.98097,1.12609,1.37151,0.82242,2.83,1.05259,1.3284,1.26,1.14,2.1266,2.08498,0.92161,3.04,1.11614,1.05845,1.0,1.0,1.07406,3.02744,0.94013,1.0,113.04741,0.94877,5.35401,1.04111,3.29,1.0,3172.73415169,28.4506364976,10076.9451487,9.11528150134
2.12737,1.00789,1.4379,0.82014,2.83,0.86805,3.76459,1.26,1.14,3.4285,2.80077,1.07512,3.04,1.09306,1.03053,1.0,1.0,1.0456,7.51625,0.92155,1.0,81.76629,0.87039,5.68866,1.05461,3.29,1.0,464.565316433,33.5804691347,1355.10846901,1.34048257373
4.98394,1.08577,1.57521,0.83502,2.83,1.05349,3.38153,1.26,1.14,2.12463,2.98721,0.90724,3.04,1.02575,1.02214,1.0,1.0,1.0272,6.05928,0.95764,1.0,114.05561,1.03824,4.28078,0.95183,3.29,1.0,8475.36477551,47.4582914534,39604.7035811,2.68096514745
5.22634,1.1372,1.7187,0.88487,2.83,0.99502,4.83484,1.26,1.14,2.25222,2.02632,1.00497,3.04,1.07617,0.93412,1.0,1.0,1.02109,7.96308,0.97038,1.0,107.40815,0.95717,4.98118,1.06259,3.29,1.0,3436.25268164,31.3017699617,13794.9625522,4.28954423592
2.28092,1.03148,1.43874,0.82419,2.83,0.96487,3.11889,1.26,1.14,2.97966,2.83722,0.8963,3.04,1.10092,0.81273,1.0,1.0,1.05415,3.34635,0.99957,1.0,95.96921,0.90931,1.56959,1.03739,3.29,1.0,752.524943829,36.8104484863,3039.63180272,0.268096514745
4.14412,1.1048,1.478,0.87959,2.83,1.01842,5.71597,1.26,1.14,3.19843,2.81789,0.92886,3.04,1.08103,0.83252,1.0,1.0,1.10731,8.57429,0.94563,1.0,92.19951,0.85956,4.06006,0.97943,3.29,1.0,5682.14682588,43.5585100477,82829.6615905,4.55764075067
2.53821,1.11885,1.45406,0.94292,2.83,1.17259,4.29429,1.26,1.14,2.74811,1.78596,1.0441,3.04,1.04102,0.79487,1.0,1.0,1.04756,8.64274,0.96163,1.0,112.81022,1.02444,1.49088,1.04333,3.29,1.0,7877.56924693,47.3327835071,217353.114202,4.55764075067
4.07498,1.07684,1.4062,0.98046,2.83,1.0528,5.24293,1.26,1.14,2.20665,2.71277,1.05317,3.04,1.03728,0.78453,1.0,1.0,1.03688,8.35031,0.94329,1.0,82.23579,0.91974,1.14537,1.03779,3.29,1.0,1329.40613618,31.2149173243,1666.18988886,0.536193029491
4.79945,1.08807,1.62965,0.93411,2.83,1.16213,4.7581,1.26,1.14,3.32253,1.88578,0.93289,3.04,1.03711,0.86243,1.0,1.0,1.00122,6.088,0.9663,1.0,76.61071,1.08611,2.64155,1.04982,3.29,1.0,593.635339998,36.4085627382,20303.893986,1.07238605898
1.14436,1.11673,1.72537,0.80856,2.83,0.99298,5.8029,1.26,1.14,2.2449,2.7467,0.97635,3.04,1.08468,0.88338,1.0,1.0,1.02745,3.32183,0.94083,1.0,119.09842,0.93284,5.73888,0.95507,3.29,1.0,2952.99020119,43.5524106817,14118.3110784,0.536193029491
5.57819,1.0734,1.48575,0.86444,2.83,0.92576,4.33222,1.26,1.14,2.90963,3.05049,0.93621,3.04,1.09639,0.90412,1.0,1.0,1.10999,6.2497,0.97103,1.0,111.51574,0.98824,1.83607,1.02195,3.29,1.0,864.162817,30.2305967348,6151.30082354,0.0
4.3202,1.13548,1.54939,0.90486,2.83,1.18057,5.68818,1.26,1.14,2.22725,2.42397,1.04346,3.04,1.04835,0.96205,1.0,1.0,1.02354,3.52908,0.94886,1.0,76.67214,0.92107,1.39927,0.98354,3.29,1.0,6534.19532596,38.6766692939,57486.6132474,6.43431635389
1.34294,1.10428,1.35184,0.8803,2.83,1.06055,3.86391,1.26,1.14,2.6004,3.07161,1.09199,3.04,1.06446,1.08791,1.0,1.0,1.00005,7.20396,0.94094,1.0,119.47107,0.86194,5.08549,1.02789,3.29,1.0,703.689189182,18.6503322601,2834.13151566,5.36193029491
1.14511,1.02554,1.55879,0.81875,2.83,1.05792,2.67461,1.26,1.14,1.36095,2.58174,0.93235,3.04,1.0131,0.9343,1.0,1.0,1.09447,3.54528,0.94842,1.0,120.84134,1.05375,5.11398,1.0584,3.29,1.0,944.754439104,24.7524553888,22331.780516,3.21715817694
5.59614,1.09113,1.38137,0.89889,2.83,1.1009,2.30227,1.26,1.14,3.49486,2.16812,0.93137,3.04,1.09202,0.89828,1.0,1.0,1.04576,6.02004,0.95377,1.0,103.95523,0.95748,5.36893,1.03024,3.29,1.0,1326.99620512,45.1351659995,42413.241008,2.41286863271
2.84557,1.02057,1.51638,0.98104,2.83,0.90735,5.93503,1.26,1.14,1.65549,3.07176,0.97388,3.04,1.02794,0.91914,1.0,1.0,1.1062,6.62965,0.95546,1.0,120.59898,1.03873,2.45445,1.06886,3.29,1.0,3161.58238318,29.4179024574,17482.8795518,5.36193029491
